srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
149.171.126.18,47439,175.45.176.3,53,udp,INT,7e-6,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231473,1424231473,0.007,0,0,0,0,0,0,NA,NA,NA,30,30,25,25,25,25,30,,0
59.166.0.9,55364,149.171.126.9,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424250469,1424250469,0.001,0.008,0,0,0,0,0,NA,NA,NA,4,1,2,2,2,1,1,,0
59.166.0.6,18902,149.171.126.9,37158,tcp,FIN,0.186632,5486,94690,31,29,7,42,NA,232714.6406,4017488.75,96,98,255,255,2683290441,552814683,57,966,0,0,101.045406,100.344667,1421951006,1421951006,1.961211,1.918959,6.27e-4,4.89e-4,1.38e-4,0,0,0,0,0,9,6,3,9,1,1,1,,0
59.166.0.6,42958,149.171.126.9,5163,tcp,FIN,0.12887,4238,63618,31,29,7,30,NA,259486.3125,3895957.25,72,74,255,255,4277769590,5637920,59,860,0,0,0,93.207975,1424222880,1424222880,1.836486,1.758658,6.06e-4,4.85e-4,1.21e-4,0,0,NA,NA,NA,9,7,3,7,1,1,5,,0
59.166.0.2,51188,149.171.126.0,57193,tcp,FIN,0.083631,4862,82538,31,29,7,36,NA,459638.1563,7803709,84,86,255,255,1190851962,3358360600,58,960,0,0,0,62.150178,1421938344,1421938344,1.015939,0.977882,6.55e-4,5.08e-4,1.47e-4,0,0,0,0,0,5,4,2,2,1,1,1,,0
59.166.0.4,30032,149.171.126.1,53,udp,CON,9.78e-4,146,178,31,29,0,0,dns,597137,728016.375,2,2,0,0,0,0,73,89,0,0,0,0,1424254629,1424254629,0.008,0.004,0,0,0,0,0,NA,NA,NA,2,2,1,7,2,1,1,,0
59.166.0.2,14585,149.171.126.2,53,udp,CON,0.001032,146,178,31,29,0,0,dns,565891.5,689922.5,2,2,0,0,0,0,73,89,0,0,0,0,1424243097,1424243097,0.009,0.006,0,0,0,0,0,NA,NA,NA,5,2,1,1,1,1,1,,0
59.166.0.2,19326,149.171.126.3,17353,tcp,FIN,0.036888,4014,61134,31,29,7,28,NA,857731.5,13068966,68,70,255,255,631850395,641126690,59,873,0,0,30.550337,29.143859,1424242283,1424242283,0.553788,0.526188,7.42e-4,5.78e-4,1.64e-4,0,0,NA,NA,NA,8,4,1,4,1,1,2,,0
59.166.0.1,34905,149.171.126.3,11424,tcp,FIN,0.017026,2438,20116,31,29,7,13,NA,1115470.5,9216023,38,40,255,255,3699158585,1561889285,64,503,0,0,26.04998,25.10704,1421967615,1421967615,0.424703,0.422795,6.71e-4,5.34e-4,1.37e-4,0,0,0,0,0,16,11,3,1,1,1,1,,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,9e-6,264,0,60,0,0,0,dns,117333328,0,2,0,0,0,0,0,132,0,0,0,0,0,1424237922,1424237922,0.009,0,0,0,0,0,0,NA,NA,NA,23,23,15,13,13,13,23,,0
59.166.0.9,14931,149.171.126.6,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0,0,1421970727,1421970727,0.008,0.009,0,0,0,0,0,0,0,0,5,4,1,4,2,1,1,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424261297,1424261297,0.008,0,0,0,0,0,0,NA,NA,NA,21,21,18,18,18,18,21,,0
59.166.0.4,2009,149.171.126.0,53,udp,CON,0.00117,146,178,31,29,0,0,NA,499145.3125,608547.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421934579,1421934579,0.011,0.002,0,0,0,0,0,0,0,0,9,14,2,2,1,1,1,,0
59.166.0.3,55951,149.171.126.2,53,udp,CON,0.001012,146,178,31,29,0,0,dns,577075.0625,703557.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421935522,1421935522,0.007,0.009,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,,0
59.166.0.7,30886,149.171.126.5,25,tcp,FIN,0.580797,37178,3380,31,29,18,8,smtp,502261.5313,45454.77734,52,42,255,255,3749278312,3770337084,715,80,0,0,881.227266,27.960654,1421935356,1421935356,11.381608,14.144269,0.001006,8.76e-4,1.3e-4,0,0,0,0,0,2,2,2,3,1,1,1,,0
59.166.0.3,35946,149.171.126.9,37484,tcp,FIN,0.045933,2958,32586,31,29,7,18,NA,504560.9688,5562014,48,50,255,255,1366012955,1366324947,62,652,0,0,67.707151,65.398536000000007,1424237725,1424237725,1.013556,0.944625,7.06e-4,5.83e-4,1.23e-4,0,0,NA,NA,NA,5,3,1,4,1,1,1,,0
59.166.0.0,26192,149.171.126.6,24931,tcp,FIN,0.005485,4312,2456,31,29,7,7,NA,5940565,3383773.75,18,18,255,255,2886885591,744594842,240,136,0,0,15.411061,0.395365,1424225243,1424225243,0.302059,0.292235,6.3e-4,5.14e-4,1.16e-4,0,0,NA,NA,NA,6,9,4,9,1,1,8,,0
59.166.0.7,9003,149.171.126.8,25,tcp,FIN,0.485003,37462,3380,31,29,18,8,smtp,606049.875,54432.65234,52,42,255,255,3555630282,3556667793,720,80,0,0,766.491379,25.436395,1421948237,1421948237,9.49902,11.817293,6.22e-4,4.88e-4,1.34e-4,0,0,0,0,0,2,1,2,3,1,1,1,,0
59.166.0.6,27238,149.171.126.6,22,tcp,FIN,0.550889,3728,5474,31,29,7,7,ssh,52453.39844,76182.3125,32,24,255,255,41901596,2191704487,117,228,0,0,1103.794704,32.824922,1424229709,1424229709,17.770613,23.894826,0.001301,0.001187,1.14e-4,0,0,NA,NA,NA,1,1,4,3,1,1,3,,0
59.166.0.6,52588,149.171.126.1,80,tcp,FIN,1.007103,1580,10168,31,29,3,5,NA,11510.24316,76290.11719,12,18,255,255,1125710644,1126710459,132,565,1,3924,9529.559301,7677.492009,1421944879,1421944880,91.523638,59.209059,6.86e-4,5.45e-4,1.41e-4,0,0,6,0,0,1,3,5,1,1,1,1,,0
59.166.0.6,30181,149.171.126.9,52097,tcp,FIN,0.068371,2646,23966,31,29,7,15,NA,302233.4063,2740577.25,42,44,255,255,357919131,2507737052,63,545,0,0,0,107.68789,1421971081,1421971081,1.658293,1.578163,9.81e-4,5.06e-4,4.75e-4,0,0,0,0,0,2,7,8,1,1,1,1,,0
59.166.0.8,53361,149.171.126.1,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0,0,1424232896,1424232896,0.009,0.007,0,0,0,0,0,NA,NA,NA,1,1,2,1,1,1,1,,0
175.45.176.3,0,149.171.126.19,0,ipcv,INT,8e-6,200,0,254,0,0,0,NA,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424230261,1424230261,0.008,0,0,0,0,0,2,NA,NA,NA,8,8,1,1,1,1,9,DoS,1
59.166.0.8,21066,149.171.126.1,19641,tcp,FIN,0.404535,5064,3080,31,29,7,7,NA,96584.96875,58892.30859,28,30,255,255,1604308163,1889763712,181,103,0,0,848.198672,21.714334,1424232972,1424232973,14.971333,13.929311,7.4e-4,5.82e-4,1.58e-4,0,0,NA,NA,NA,3,5,1,6,1,1,3,,0
59.166.0.6,17548,149.171.126.5,35672,tcp,FIN,0.027898,4014,58418,31,29,7,28,NA,1134131.5,16512725,68,70,255,255,666810356,2816709036,59,835,0,0,21.971406000000002,21.06831,1424231879,1424231879,0.417303,0.395739,7.03e-4,5.82e-4,1.21e-4,0,0,NA,NA,NA,4,1,1,5,1,1,1,,0
59.166.0.8,60649,149.171.126.0,80,tcp,FIN,1.275975,1684,10168,31,29,3,5,http,9805.834961,60214.34766,14,18,255,255,1936284153,1937393251,120,565,1,3924,9791.239249,8572.368448,1421938438,1421938439,98.124618,75.024412,6.87e-4,5.56e-4,1.31e-4,0,0,1,0,0,3,3,3,3,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424232130,1424232130,0.008,0,0,0,0,0,0,NA,NA,NA,45,45,18,18,18,18,45,,0
59.166.0.2,8498,149.171.126.0,6881,tcp,FIN,0.47618,11790,548216,31,29,21,197,NA,197101.9375,9189214,202,438,255,255,176036872,180235997,58,1252,0,0,150.915849,72.203052,1421934552,1421934552,2.367303,1.086471,0.00222,0.001385,8.35e-4,0,0,0,0,0,20,17,7,11,6,1,6,,0
59.166.0.8,8887,149.171.126.8,21,tcp,FIN,0.88159,2934,3742,31,29,11,15,ftp,26116.44922,33330.6875,52,54,255,255,3948256373,1803896424,56,69,0,0,1721.576079,57.426848,1424234848,1424234849,17.279805,16.62483,5.93e-4,4.73e-4,1.2e-4,0,0,NA,1,1,1,1,3,3,1,1,5,,0
59.166.0.4,27615,149.171.126.5,31454,udp,CON,0.001609,536,304,31,29,0,0,NA,1998757,1133623.375,4,4,0,0,0,0,134,76,0,0,0.573935,0.290623,1421969600,1421969600,0.410333,0.209,0,0,0,0,0,0,0,0,6,4,2,3,1,1,2,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,6e-6,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424259560,1424259560,0.006,0,0,0,0,0,2,NA,NA,NA,31,31,15,15,15,15,31,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,6e-6,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238201,1424238201,0.006,0,0,0,0,0,2,NA,NA,NA,35,35,15,15,15,15,35,Generic,1
175.45.176.3,0,149.171.126.19,0,unas,INT,9e-6,200,0,254,0,0,0,NA,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424230422,1424230422,0.009,0,0,0,0,0,2,NA,NA,NA,3,3,1,21,1,1,3,DoS,1
59.166.0.5,46128,149.171.126.5,53,udp,CON,0.001064,146,178,31,29,0,0,dns,548872.1875,669172.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424245091,1424245091,0.008,0.007,0,0,0,0,0,NA,NA,NA,4,3,3,1,1,1,1,,0
59.166.0.7,13130,149.171.126.4,38905,tcp,FIN,0.052006,2646,25564,31,29,7,15,NA,397338.7813,3843095,42,44,255,255,3278056761,3281321466,63,581,0,0,73.461365,70.123461,1424250302,1424250302,1.26078,1.198302,5.9e-4,4.75e-4,1.15e-4,0,0,NA,NA,NA,6,6,3,6,1,1,4,,0
59.166.0.1,17452,149.171.126.7,13849,tcp,FIN,0.01392,2750,26584,31,29,7,16,NA,1544827.625,14946552,44,46,255,255,3073947509,924687451,63,578,0,0,18.022852,17.416721,1424234080,1424234080,0.323833,0.302386,7.36e-4,6.06e-4,1.3e-4,0,0,NA,NA,NA,6,3,2,2,1,1,2,,0
59.166.0.9,30935,149.171.126.6,25,tcp,FIN,0.240744,37244,3380,31,29,18,8,smtp,1213837.125,109660.0547,52,42,255,255,3116397195,3117385401,716,80,0,0,550.219576,18.397383,1424245383,1424245384,4.80812,5.859951,5.95e-4,4.83e-4,1.12e-4,0,0,NA,NA,NA,1,2,3,1,1,1,1,,0
59.166.0.6,50266,149.171.126.6,21,tcp,FIN,1.013987,2934,3742,31,29,11,15,ftp,22706.40625,28978.67773,52,54,255,255,2849010192,2854278362,56,69,0,0,1801.825013,62.192402,1421936213,1421936214,19.874667,19.122623,6.07e-4,4.84e-4,1.23e-4,0,0,0,1,1,2,2,3,4,1,1,2,,0
59.166.0.8,20198,149.171.126.7,5190,tcp,FIN,0.005827,1958,2308,31,29,6,6,NA,2565986,3036897.25,22,24,255,255,1898267234,4043983855,89,96,0,0,15.815767,13.721495000000001,1421929025,1421929025,0.260905,0.225478,7.69e-4,6.08e-4,1.61e-4,0,0,0,0,0,12,14,3,9,2,1,2,,0
59.166.0.4,48168,149.171.126.9,46242,tcp,FIN,0.01265,2230,15258,31,29,7,11,NA,1369170,9381818,34,36,255,255,4057598490,4076097548,66,424,0,0,0,22.37348,1424233610,1424233610,0.371273,0.3458,6.88e-4,5.44e-4,1.44e-4,0,0,NA,NA,NA,3,3,3,3,1,1,1,,0
59.166.0.0,11614,149.171.126.6,5190,tcp,FIN,0.174988,4908,2448,31,29,9,6,NA,217797.7969,107618.8047,34,26,255,255,3405979712,1260882837,144,94,0,0,747.118243,26.088832,1424229424,1424229425,5.302666,6.97072,7.07e-4,5.87e-4,1.2e-4,0,0,NA,NA,NA,6,3,2,5,1,1,1,,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,2.4e-5,264,0,60,0,0,0,dns,44000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424247921,1424247921,0.024,0,0,0,0,0,0,NA,NA,NA,22,22,22,22,22,22,22,,0
59.166.0.6,40690,149.171.126.4,6881,tcp,FIN,0.019308,1540,1644,31,29,4,4,NA,598301.1875,643463.8125,16,18,255,255,3335204234,3345466004,96,91,0,0,77.598312,2.143545,1424219950,1424219950,1.266067,1.108882,5.75e-4,4.54e-4,1.21e-4,0,0,NA,NA,NA,21,13,6,18,12,1,7,,0
59.166.0.5,40984,149.171.126.6,80,tcp,FIN,1.100121,1684,10168,31,29,3,5,http,11373.29395,69839.58594,14,18,255,255,4018808301,4019734329,120,565,1,3924,8791.094336,7696.733949,1424224024,1424224025,84.597613,64.656882,0.001091,9.51e-4,1.4e-4,0,0,1,NA,NA,1,1,4,4,1,1,2,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,8e-6,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424254054,1424254054,0.008,0,0,0,0,0,2,NA,NA,NA,18,18,18,19,18,18,18,Generic,1
59.166.0.4,62370,149.171.126.6,53,udp,CON,0.001042,146,178,31,29,0,0,dns,560460.625,683301.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424225912,1424225912,0.008,0.007,0,0,0,0,0,NA,NA,NA,1,2,2,1,1,1,1,,0
59.166.0.9,44735,149.171.126.3,53,udp,CON,0.00101,146,178,31,29,0,0,dns,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0,0,1421971446,1421971446,0.005,0.008,0,0,0,0,0,0,0,0,3,1,3,5,1,1,2,,0
59.166.0.5,60802,149.171.126.5,62991,tcp,FIN,0.041031,3806,53914,31,29,7,26,NA,730569.5625,10352758,64,66,255,255,2700299508,551035997,59,817,0,0,44.481907,43.953466,1421938314,1421938314,0.645921,0.621969,7.28e-4,5.93e-4,1.35e-4,0,0,0,0,0,4,7,3,2,1,1,1,,0
59.166.0.5,48358,149.171.126.1,49648,tcp,FIN,0.013873,2646,25418,31,29,7,15,NA,1489512,14324804,42,44,255,255,850199578,2995914117,63,578,0,0,18.675805,17.745449,1424238640,1424238640,0.33895,0.30714,8.36e-4,6.57e-4,1.79e-4,0,0,NA,NA,NA,1,6,1,1,1,1,2,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,1.1e-5,264,0,60,0,0,0,dns,96000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421931986,1421931986,0.011,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,3,,0
59.166.0.6,40452,149.171.126.8,53,udp,CON,9.9e-4,146,178,31,29,0,0,dns,589899,719191.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421963806,1421963806,0.01,0.003,0,0,0,0,0,0,0,0,3,3,2,7,2,1,1,,0
59.166.0.2,59335,149.171.126.0,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0,0,1424231632,1424231632,0.008,0.007,0,0,0,0,0,NA,NA,NA,1,1,3,1,1,1,2,,0
59.166.0.1,26862,149.171.126.6,53,udp,CON,0.00109,146,178,31,29,0,0,dns,535779.8125,653211,2,2,0,0,0,0,73,89,0,0,0,0,1421947108,1421947108,0.011,0.008,0,0,0,0,0,0,0,0,3,4,1,1,1,1,1,,0
175.45.176.2,31437,149.171.126.13,25,tcp,FIN,1.782534,19793,1884,254,252,14,8,smtp,86218.83594,8105.31543,34,24,255,255,2480696826,4092374285,582,79,0,0,4007.486619,109.047383,1424240844,1424240846,54.01618,75.105219,0.090209,0.0301,0.060109,0,1,NA,NA,NA,2,2,1,1,1,1,2,DoS,1
59.166.0.5,48435,149.171.126.1,33513,tcp,FIN,0.002845,320,1924,31,29,1,2,ftp-data,750790.875,4735325,6,8,255,255,3336866751,3336485362,53,241,0,0,28.46625,0.555333,1421966018,1421966018,0.506,0.339714,5.96e-4,4.66e-4,1.3e-4,0,0,0,0,0,3,3,2,5,1,1,2,,0
59.166.0.3,43710,149.171.126.5,80,tcp,FIN,1.04193,1580,10168,31,29,3,5,http,11125.50781,73740.07813,12,18,255,255,890540127,938987643,132,565,1,3924,9533.683557,7677.03421,1424231600,1424231601,94.688638,61.257295,6.77e-4,5.52e-4,1.25e-4,0,0,1,NA,NA,1,1,3,3,1,1,2,,0
59.166.0.6,12579,149.171.126.4,6881,tcp,FIN,0.018472,1540,1644,31,29,4,4,NA,625379,672585.5625,16,18,255,255,4083985413,4088516983,96,91,0,0,73.219266,2.175942,1421953897,1421953897,1.210133,1.059412,5.79e-4,4.59e-4,1.2e-4,0,0,0,0,0,15,11,7,12,6,1,6,,0
59.166.0.5,43932,149.171.126.2,6702,tcp,FIN,0.01292,2230,15236,31,29,7,11,NA,1340557.25,9172136,34,36,255,255,639798146,2785472253,66,423,0,0,27.403153,25.78014,1424245666,1424245666,0.392906,0.352886,6.76e-4,5.6e-4,1.16e-4,0,0,NA,NA,NA,6,7,1,3,1,1,1,,0
59.166.0.7,57271,149.171.126.7,21,tcp,FIN,0.402202,2934,3740,31,29,11,15,ftp,57244.86719,73018.03125,52,54,255,255,3073764832,925386181,56,69,0,0,999.64683,37.442582,1421928676,1421928676,8.03756,7.574566,9e-4,7.43e-4,1.57e-4,0,0,0,1,1,1,2,5,6,1,1,4,,0
59.166.0.3,40464,149.171.126.7,41131,tcp,FIN,0.689223,4992,3080,31,29,7,7,NA,55877.41797,34566.46094,28,30,255,255,1827908750,4074730736,178,103,0,0,1712.030329,45.313012,1424255650,1424255651,26.497038,23.746586,0.001385,5.68e-4,8.17e-4,0,0,NA,NA,NA,6,9,2,5,1,1,4,,0
59.166.0.1,28032,149.171.126.4,80,tcp,FIN,1.005698,1580,10168,31,29,3,5,http,11526.32324,76396.69531,12,18,255,255,251881221,252950509,132,565,1,3924,9530.3950390000009,7674.862255,1421952795,1421952796,91.395548,59.118354,8.35e-4,6.82e-4,1.53e-4,0,0,1,0,0,2,1,1,3,2,1,1,,0
59.166.0.8,55871,149.171.126.5,62022,tcp,FIN,0.048869,2854,30384,31,29,7,17,NA,457058.6875,4870327,46,48,255,255,1655857123,3809947329,62,633,0,0,71.281838,70.403803,1421939987,1421939987,1.078444,1.052022,6.02e-4,4.72e-4,1.3e-4,0,0,0,0,0,7,4,1,6,1,1,1,,0
59.166.0.9,57197,149.171.126.4,25,tcp,FIN,0.942759,37242,3380,31,29,18,8,smtp,309949.8438,28002.91602,52,42,255,255,1706749168,3884369595,716,80,0,0,1982.418771,66.212734,1424230771,1424230772,18.478333,22.976414,9.23e-4,7.23e-4,2e-4,0,0,NA,NA,NA,1,1,6,4,1,1,1,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424230519,1424230519,0.009,0,0,0,0,0,2,NA,NA,NA,31,31,22,22,22,13,31,Generic,1
59.166.0.9,2830,149.171.126.8,80,tcp,FIN,1.005901,1580,10168,31,29,3,5,http,11523.99707,76381.27344,12,18,255,255,442500361,443548762,132,565,1,3924,9528.967428,7675.06907,1421961686,1421961687,91.414276,59.139532,6.53e-4,5.24e-4,1.29e-4,0,0,1,0,0,2,2,10,3,1,1,3,,0
59.166.0.7,4147,149.171.126.7,53,udp,CON,0.001021,130,162,31,29,0,0,dns,509304.625,634671.875,2,2,0,0,0,0,65,81,0,0,0,0,1421939684,1421939684,0.007,0.003,0,0,0,0,0,0,0,0,2,3,2,7,1,1,1,,0
59.166.0.8,29869,149.171.126.1,53,udp,CON,0.001174,146,178,31,29,0,0,dns,497444.6563,606473.625,2,2,0,0,0,0,73,89,0,0,0,0,1421971213,1421971213,0.011,0.008,0,0,0,0,0,0,0,0,4,6,3,5,3,1,1,,0
59.166.0.6,34706,149.171.126.3,14033,tcp,FIN,0.313071,4160,2976,31,29,7,7,NA,102519.875,73337.99219,28,28,255,255,669464112,2822230503,149,106,0,0,655.107257,17.077338,1424251611,1424251611,11.583555,11.577704,5.97e-4,4.69e-4,1.28e-4,0,0,NA,NA,NA,4,9,5,5,1,1,3,,0
175.45.176.0,48516,149.171.126.14,80,tcp,FIN,0.624816,1540,268,254,252,2,1,http,17746.02539,2868.044434,10,6,255,255,1616645783,1296926379,154,45,1,0,3444.452675,182.333016,1424237375,1424237375,69.424,104.511398,0.16841,0.079074,0.089336,0,1,1,NA,NA,1,1,1,1,1,1,1,DoS,1
59.166.0.5,40616,149.171.126.4,25,tcp,FIN,0.60899,37266,3380,31,29,18,8,smtp,480139.25,43350.46484,52,42,255,255,1826172035,1967500670,717,80,0,0,921.968457,29.160646,1421946076,1421946077,11.934647,14.840049,7.2e-4,5.45e-4,1.75e-4,0,0,0,0,0,3,1,4,4,2,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424237567,1424237567,0.009,0,0,0,0,0,2,NA,NA,NA,42,42,13,13,13,9,42,Generic,1
59.166.0.1,39047,149.171.126.6,80,tcp,FIN,1.00577,1580,10168,31,29,3,5,http,11525.49805,76391.22656,12,18,255,255,3179978259,1035656294,132,565,1,3924,9538.910306,7682.397088,1421971447,1421971448,91.401364,59.132115,6.53e-4,5.19e-4,1.34e-4,0,0,1,0,0,2,2,2,2,2,1,2,,0
59.166.0.0,50459,149.171.126.9,80,tcp,FIN,0.041912,1028,822,31,29,2,2,http,171788.5,141248.3281,8,10,255,255,3253170996,3257254389,129,82,1,82,454.00444,11.052877,1421946057,1421946057,5.932571,4.575667,9.08e-4,7.24e-4,1.84e-4,0,0,1,0,0,1,1,3,2,1,1,2,,0
59.166.0.9,53555,149.171.126.0,5190,tcp,FIN,0.006044,2158,2464,31,29,6,6,NA,2738583.75,3126406.5,24,24,255,255,3108336045,3108688786,90,103,0,0,15.315198,0.329351,1421931690,1421931690,0.247826,0.233478,8.32e-4,6.64e-4,1.68e-4,0,0,0,0,0,7,4,2,2,1,1,1,,0
59.166.0.6,45869,149.171.126.8,25,tcp,FIN,0.495874,37530,3380,31,29,18,8,smtp,593844.4375,53239.33203,52,42,255,255,5577045,2152057416,722,80,0,0,773.181554,25.368699,1424243098,1424243099,9.716039,12.076317,8.59e-4,7.42e-4,1.17e-4,0,0,NA,NA,NA,1,1,1,1,1,1,1,,0
59.166.0.3,63422,149.171.126.7,6881,tcp,FIN,0.019578,1540,1644,31,29,4,4,NA,590050.0625,634589.8125,16,18,255,255,3339601480,1199763459,96,91,0,0,79.52401,2.051189,1421963155,1421963155,1.283867,1.124294,5.82e-4,4.62e-4,1.2e-4,0,0,0,0,0,11,14,6,7,5,1,6,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424239104,1424239104,0.008,0,0,0,0,0,0,NA,NA,NA,27,27,27,27,27,14,27,,0
59.166.0.3,33053,149.171.126.2,25,tcp,FIN,0.02011,37184,3276,31,29,18,8,smtp,14507807,1271009.5,52,40,255,255,1325431434,3476106374,715,82,0,0,21.611892,0.972324,1424238691,1424238691,0.39532,0.500077,7.22e-4,6.03e-4,1.19e-4,0,0,NA,NA,NA,1,2,5,3,1,1,1,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424252948,1424252948,0.009,0,0,0,0,0,2,NA,NA,NA,34,34,34,34,34,16,34,Generic,1
59.166.0.5,33461,149.171.126.5,5190,tcp,FIN,0.787108,2054,2478,31,29,6,6,NA,19931.19141,24139,22,24,255,255,1349842316,3495553353,93,103,0,0,2653.745425,2532.144461,1424239110,1424239111,37.465191,34.194999,7.43e-4,6.14e-4,1.29e-4,0,0,NA,NA,NA,2,2,3,1,1,1,1,,0
175.45.176.0,1043,149.171.126.12,53,udp,INT,5e-6,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223246,1424223246,0.005,0,0,0,0,0,2,NA,NA,NA,15,15,8,11,8,8,15,Generic,1
59.166.0.7,10461,149.171.126.1,6881,tcp,FIN,0.418962,1540,1644,31,29,4,4,NA,27572.90625,29654.24023,16,18,255,255,759210914,817659621,96,91,0,0,1861.883772,42.790246,1421954399,1421954400,27.909134,24.613295,6.58e-4,5.35e-4,1.23e-4,0,0,0,0,0,10,14,7,9,5,1,6,,0
59.166.0.0,53232,149.171.126.7,53,udp,CON,0.001012,130,162,31,29,0,0,dns,513833.9688,640316.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421937252,1421937252,0.011,0.008,0,0,0,0,0,0,0,0,4,4,3,8,3,2,2,,0
59.166.0.2,59303,149.171.126.5,29757,tcp,FIN,0.015592,2854,30654,31,29,7,17,NA,1432529.5,15400718,46,48,255,255,2211663509,2211998341,62,639,0,0,19.422074,17.98935,1421939530,1421939530,0.347136,0.318043,7.95e-4,6.33e-4,1.62e-4,0,0,0,0,0,8,5,1,3,1,1,1,,0
175.45.176.1,1135,149.171.126.14,179,tcp,FIN,0.929427,3352,678,254,252,6,6,NA,26795.00391,5353.835938,14,12,255,255,3677167589,4191600505,239,57,0,0,922365.3403,30161.476,1424251456,1424251457,7861.977712,9173.785,0.147946,0.063378,0.084568,0,1,NA,NA,NA,6,4,2,3,2,2,4,,0
59.166.0.8,15539,149.171.126.3,13539,tcp,FIN,0.036782,2334,16102,31,29,7,12,NA,493719.75,3410146.25,36,38,255,255,2670376547,550528704,65,424,0,0,64.618438,63.490407,1424259564,1424259564,1.041714,0.978811,6.91e-4,5.63e-4,1.28e-4,0,0,NA,NA,NA,4,10,2,2,1,1,2,,0
59.166.0.8,52165,149.171.126.4,29051,tcp,FIN,0.018991,2230,15236,31,29,7,11,NA,912011,6240008.5,34,36,255,255,3561450263,1416373244,66,423,0,0,40.205797,37.691856,1421953713,1421953713,0.565879,0.525057,7.42e-4,6.04e-4,1.38e-4,0,0,0,0,0,11,6,2,5,1,1,1,,0
59.166.0.0,47289,149.171.126.7,5190,tcp,FIN,0.047269,1168,2364,31,29,4,4,NA,183629.8594,371660.0625,14,14,255,255,3533666156,3538204417,83,169,0,0,286.667599,8.14866,1421932309,1421932310,3.607308,3.585615,7.83e-4,6.38e-4,1.45e-4,0,0,0,0,0,11,12,3,5,2,1,1,,0
